Quantify Compound Summary Report 

Printed Thu Feb 04 10:38:59 2021

Compound 1:  13C-caffeine

	#	Name	Sample Text	RT	Area	1Area
32	32	TQS3_210122_032	20190511_C_J-LC	6.55	1440792	494528
33	33	TQS3_210122_033	20190511_C_K-LC	6.54	51552	169144
34	34	TQS3_210122_034	20190511_C_L-LC	6.55	150477	328749
35	35	TQS3_210122_035	20190511_C_M-LC	6.56	336426	135486
36	36	TQS3_210122_036	20190511_C_N-LC	6.56	672048	229546
37	37	TQS3_210122_037	20190511_C_O-LC	6.56	508991	177443
38	38	TQS3_210122_038	20190528_C_A-LC	6.56	575889	200930
39	39	TQS3_210122_039	20190528_C_B-LC	6.57	418547	142802
40	40	TQS3_210122_040	20190528_C_C-LC	6.57	294356	116136
41	41	TQS3_210122_041	20190528_C_D-LC	6.57	1429324	489089
42	42	TQS3_210122_042	Blank	6.56	2076	691
43	43	TQS3_210122_043	Std 3.125 ng/ml matrix	6.56	673579	240236
44	44	TQS3_210122_044	Blank	6.56	1583	254
45	45	TQS3_210122_045	20190528_C_E-LC	6.55	46901	110981
46	46	TQS3_210122_046	20190528_C_F-LC	6.56	134155	47112
47	47	TQS3_210122_047	20190528_C_G-LC	6.56	223616	79909
48	48	TQS3_210122_048	20190528_C_H-LC	6.56	20213	17202
49	49	TQS3_210122_049	20190615_S_1_9-LC	6.56	603505	219505
50	50	TQS3_210122_050	20190819_C_I-LC	6.56	466979	161618
51	51	TQS3_210122_051	20190819_C_J-LC	6.55	2203400	760580
52	52	TQS3_210122_052	20190819_C_K-LC	6.55	8682267	3886483
53	53	TQS3_210122_053	20190819_C_L-LC	6.55	76503	134424
54	54	TQS3_210122_054	20190819_C_M-LC	6.56	2249630	801101
55	55	TQS3_210122_055	Blank	6.56	2669	872
56	56	TQS3_210122_056	Std 3.125 ng/ml matrix	6.56	688362	241375
57	57	TQS3_210122_057	Blank	6.56	1611	554
58	58	TQS3_210122_058	20190819_C_N-LC	6.56	9010410	4266567
59	59	TQS3_210122_059	20190819_C_O-LC	6.55	2013927	706872
60	60	TQS3_210122_060	20190819_C_P-LC	6.54	10542905	6977765
61	61	TQS3_210122_061	20190819_C_Q-LC	6.54	1317972	458476
62	62	TQS3_210122_062	20200304_C_A-LC	6.55	5780	1925
63	63	TQS3_210122_063	20200304_C_B-LC	6.56	6184	1902
64	64	TQS3_210122_064	20200304_C_C-LC	6.55	783341	265941
65	65	TQS3_210122_065	20200304_C_D-LC	6.55	946791	319984
66	66	TQS3_210122_066	20200304_C_Eg-LC	6.55	15626	17218
67	67	TQS3_210122_067	20200304_C_Et-LC	6.54	20649	35720
68	68	TQS3_210122_068	Blank	6.55	1454	805
69	69	TQS3_210122_069	Std 3.125 ng/ml matrix	6.55	698465	243452
70	70	TQS3_210122_070	Blank	6.54	2123	202
71	71	TQS3_210122_071	Std 0 ng/mL	6.55	924	370
72	72	TQS3_210122_072	Std 1.25 ng/mL	6.54	296773	101552
73	73	TQS3_210122_073	Std 3.125 ng/mL	6.54	788868	271245
74	74	TQS3_210122_074	Std 6.25 ng/mL	6.55	1552627	542555
75	75	TQS3_210122_075	Std 12.5 ng/mL	6.54	2716081	930883
76	76	TQS3_210122_076	Std 50 ng/mL	6.54	8897348	4097504
77	77	TQS3_210122_077	Blank	6.54	5103	1025
78	78	TQS3_210122_078	Std 3.125 ng/ml matrix	6.55	703635	245335
79	79	TQS3_210122_079	Blank	6.54	2355	910
80	80	TQS3_210122_080	20200304_C_Fg-LC	6.54	19970	16270
81	81	TQS3_210122_081	20200304_C_Ft-LC	6.54	37240	49442
82	82	TQS3_210122_082	20200304_C_G-LC	6.54	244587	87061
83	83	TQS3_210122_083	20200304_C_Hg-LC	6.53	7882	19042
84	84	TQS3_210122_084	20200304_C_Ht-LC	6.53	19579	52255
85	85	TQS3_210122_085	20200304_C_Ig-LC	6.56	7130	16808
86	86	TQS3_210122_086	20200304_C_It-LC	6.55	37463	93489
87	87	TQS3_210122_087	20200304_C_Jg-LC	6.56	12154	22243
88	88	TQS3_210122_088	20200304_C_Jt-LC	6.54	37495	103444
89	89	TQS3_210122_089	20200304_C_Kg-LC	6.56	5420	17531
90	90	TQS3_210122_090	Blank	6.57	1283	755
91	91	TQS3_210122_091	Std 3.125 ng/ml matrix	6.56	673342	232805
92	92	TQS3_210122_092	Blank	6.56	1706	586
93	93	TQS3_210122_093	20200304_C_Kt-LC	6.54	61285	199036
94	94	TQS3_210122_094	20200304_C_L-LC	6.55	1131850	387418
95	95	TQS3_210122_095	20200304_C_M-LC	6.55	811685	282761
96	96	TQS3_210122_096	20200304_C_N-LC	6.55	1422592	487279
97	97	TQS3_210122_097	20200304_C_O-LC	6.55	243538	83999
98	98	TQS3_210122_098	20200304_C_P-LC	6.54	344695	116919
99	99	TQS3_210122_099	20200304_C_Q-LC	6.56	936813	330663
100	100	TQS3_210122_100	20200304_C_R-LC	6.55	214120	72235
101	101	TQS3_210122_101	20200304_C_S-LC	6.56	345961	119826
102	102	TQS3_210122_102	20200304_C_T-LC	6.56	454460	159142
103	103	TQS3_210122_103	Blank	6.56	1695	587
104	104	TQS3_210122_104	Std 3.125 ng/ml matrix	6.56	706118	241979
105	105	TQS3_210122_105	Blank	6.56	1784	488
106	106	TQS3_210122_106	20200304_C_U-LC	6.55	1338468	464566
107	107	TQS3_210122_107	20200304_C_V-LC	6.55	818866	277211
108	108	TQS3_210122_108	20200304_C_W-LC	6.56	637987	220092
109	109	TQS3_210122_109	20200304_C_X-LC	6.56	741060	252945
110	110	TQS3_210122_110	20200627_S_1_5-LC	6.56	1143231	412323
111	111	TQS3_210122_111	20200701_S_1_12-LC	6.56	1576270	534948
112	112	TQS3_210122_112	20200812_S_1_12-LC	6.56	677919	232168
113	113	TQS3_210122_113	20200820_C_A-LC	6.55	625532	217479
114	114	TQS3_210122_114	20200820_C_B-LC	6.55	862480	304794
115	115	TQS3_210122_115	20200820_C_C-LC	6.55	1536737	535766
116	116	TQS3_210122_116	Blank	6.55	2473	898
117	117	TQS3_210122_117	Std 3.125 ng/ml matrix	6.55	675493	235606
118	118	TQS3_210122_118	Blank	6.55	2099	149
119	119	TQS3_210122_119	20200820_C_D-LC	6.55	717666	250633
120	120	TQS3_210122_120	20200820_C_E-LC	6.54	1378846	481599
121	121	TQS3_210122_121	20200820_C_Ft-LC	6.54	95223	253034
122	122	TQS3_210122_122	20200831_S_1_12-LC	6.55	1288224	450493
123	123	TQS3_210122_123	20200928_S_1_12-LC	6.55	1001994	347051
124	124	TQS3_210122_124	Blank	6.54	1699	463
125	125	TQS3_210122_125	Std 3.125 ng/ml matrix	6.54	663861	234740
126	126	TQS3_210122_126	Std 3.125 ng/ml Solvent	6.54	759476	267709
127	127	TQS3_210122_127	Blank	6.54	1474	663
128	128	TQS3_210122_128	20190315_W_1-LC	6.55	5116	2958
129	129	TQS3_210122_129	20190510_W_1_9-LC	6.54	5924	1912
130	130	TQS3_210122_130	20190606_W_1_2-LC	6.54	18590	7141
131	131	TQS3_210122_131	20190615_W_1_9-LC	6.54	21403	9575
132	132	TQS3_210122_132	20200627_W_1_5-LC	6.54	10458	4290
133	133	TQS3_210122_133	Blank	6.54	1040	212
134	134	TQS3_210122_134	Std 3.125 ng/ml matrix	6.54	737012	260190
135	135	TQS3_210122_135	Std 3.125 ng/ml Solvent	6.55	749919	265756
136	136	TQS3_210122_136	Blank	6.55	1811	322
137	137	TQS3_210122_137	BLANK - IS	6.54	1539	177
138	138	TQS3_210122_138	BLANK + IS + std MIX	6.54	2604230	915797
139	139	TQS3_210122_139	QC-1-standard	6.54	2713404	952505
140	140	TQS3_210122_140	QC-2	6.54	2649195	942172
141	141	TQS3_210122_141	QC-3	6.54	2437229	862648
142	142	TQS3_210122_142	Blank	6.54	2731	1234
143	143	TQS3_210122_143	Std 3.125 ng/ml matrix	6.54	695191	238912
144	144	TQS3_210122_144	Blank	6.55	1858	637
145	145	TQS3_210122_145	Std 0 ng/mL	6.54	485	87
146	146	TQS3_210122_146	Std 1.25 ng/mL	6.55	296683	101443
147	147	TQS3_210122_147	Std 3.125 ng/mL	6.54	799654	277791
148	148	TQS3_210122_148	Std 6.25 ng/mL	6.54	1802240	627490
149	149	TQS3_210122_149	Std 12.5 ng/mL	6.55	2787555	953699
150	150	TQS3_210122_150	Std 50 ng/mL	6.54	9055208	4377452
151	151	TQS3_210122_151	Blank	6.55	5090	2141
152	152	TQS3_210122_152	Std 3.125 ng/ml matrix	6.55	687348	237658
153	153	TQS3_210122_153	Blank	6.53	1835	681
154	154	TQS3_210122_154	Blank	6.55	1875	106

Compound 11:  Fluxapyroxad

	#	Name	Sample Text	RT	Area	1 Area
1	1	TQS3_210122_001	Blank	6.52	910	242
2	2	TQS3_210122_002	Std 0 ng/mL	6.51	599	266
3	3	TQS3_210122_003	Std 1.25 ng/mL	6.52	333024	151089
4	4	TQS3_210122_004	Std 3.125 ng/mL	6.52	844641	375123
5	5	TQS3_210122_005	Std 6.25 ng/mL	6.51	1636443	732386
6	6	TQS3_210122_006	Std 12.5 ng/mL	6.52	2797685	1243539
7	7	TQS3_210122_007	Std 50 ng/mL	6.52	8834278	4972372
8	8	TQS3_210122_008	Blank	6.52	3152	822
9	9	TQS3_210122_009	Std 3.125 ng/ml matrix	6.52	793341	381064
10	10	TQS3_210122_010	Blank	6.52	2297	1088
11	11	TQS3_210122_011	BLANK - IS	6.52	1385	703
12	12	TQS3_210122_012	BLANK + IS + std MIX	6.52	2741383	1319590
13	13	TQS3_210122_013	QC-1-standard	6.52	2876567	1372565
14	14	TQS3_210122_014	QC-2	6.52	2627581	1290039
15	15	TQS3_210122_015	QC-3	6.52	2525609	1251219
16	16	TQS3_210122_016	Blank	6.52	2527	1469
17	17	TQS3_210122_017	Std 3.125 ng/ml matrix	6.52	744055	368423
18	18	TQS3_210122_018	Blank	6.52	1946	1210
19	19	TQS3_210122_019	20190415_C_A-LC	6.51	7956	4090
20	20	TQS3_210122_020	20190415_C_B-LC	6.51	1295232	641390
21	21	TQS3_210122_021	20190415_C_C-LC	6.51	649377	324670
22	22	TQS3_210122_022	20190415_C_D-LC	6.50	2198111	1106566
23	23	TQS3_210122_023	20190415_C_E-LC	6.50	3207287	1600302
24	24	TQS3_210122_024	20190415_C_F-LC	6.50	2632671	1324553
25	25	TQS3_210122_025	20190510_S_1_9-LC	6.50	174113	92206
26	26	TQS3_210122_026	20190511_C_G-LC	6.50	198457	101000
27	27	TQS3_210122_027	20190511_C_H-LC	6.50	1009276	513572
28	28	TQS3_210122_028	20190511_C_I-LC	6.50	4540942	2309324
29	29	TQS3_210122_029	Blank	6.50	2910	1454
30	30	TQS3_210122_030	Std 3.125 ng/ml matrix	6.50	740531	379292
31	31	TQS3_210122_031	Blank	6.50	1897	1033
32	32	TQS3_210122_032	20190511_C_J-LC	6.52	11786	5744
33	33	TQS3_210122_033	20190511_C_K-LC	6.50	13566352	12176680
34	34	TQS3_210122_034	20190511_C_L-LC	6.49	13933447	13425130
35	35	TQS3_210122_035	20190511_C_M-LC	6.51	8268960	4915251
36	36	TQS3_210122_036	20190511_C_N-LC	6.52	217751	111199
37	37	TQS3_210122_037	20190511_C_O-LC	6.51	26371	13617
38	38	TQS3_210122_038	20190528_C_A-LC	6.51	18318	10369
39	39	TQS3_210122_039	20190528_C_B-LC	6.53	237633	125226
40	40	TQS3_210122_040	20190528_C_C-LC	6.53	6583617	3442934
41	41	TQS3_210122_041	20190528_C_D-LC	6.53	58325	29748
42	42	TQS3_210122_042	Blank	6.51	2346	1163
43	43	TQS3_210122_043	Std 3.125 ng/ml matrix	6.52	655582	345694
44	44	TQS3_210122_044	Blank	6.52	2213	1261
45	45	TQS3_210122_045	20190528_C_E-LC	6.50	12456221	11002242
46	46	TQS3_210122_046	20190528_C_F-LC	6.52	33729	17339
47	47	TQS3_210122_047	20190528_C_G-LC	6.52	674790	352738
48	48	TQS3_210122_048	20190528_C_H-LC	6.52	1309803	687326
49	49	TQS3_210122_049	20190615_S_1_9-LC	6.51	59698	37917
50	50	TQS3_210122_050	20190819_C_I-LC	6.51	1414249	748812
51	51	TQS3_210122_051	20190819_C_J-LC	6.51	29914	23999
52	52	TQS3_210122_052	20190819_C_K-LC	6.51	10381	6104
53	53	TQS3_210122_053	20190819_C_L-LC	6.50	12659635	11245345
54	54	TQS3_210122_054	20190819_C_M-LC	6.52	52702	37110
55	55	TQS3_210122_055	Blank	6.52	6775	3570
56	56	TQS3_210122_056	Std 3.125 ng/ml matrix	6.52	667836	361355
57	57	TQS3_210122_057	Blank	6.52	3462	1689
58	58	TQS3_210122_058	20190819_C_N-LC	6.52	15384	8613
59	59	TQS3_210122_059	20190819_C_O-LC	6.50	9395	4856
60	60	TQS3_210122_060	20190819_C_P-LC	6.51	52215	29562
61	61	TQS3_210122_061	20190819_C_Q-LC	6.50	10321	6275
62	62	TQS3_210122_062	20200304_C_A-LC	6.52	3989	2353
63	63	TQS3_210122_063	20200304_C_B-LC	6.51	7812	3910
64	64	TQS3_210122_064	20200304_C_C-LC	6.51	1588	719
65	65	TQS3_210122_065	20200304_C_D-LC	6.50	1329	729
66	66	TQS3_210122_066	20200304_C_Eg-LC	6.51	6223623	3375756
67	67	TQS3_210122_067	20200304_C_Et-LC	6.50	9576819	7311093
68	68	TQS3_210122_068	Blank	6.51	5844	2890
69	69	TQS3_210122_069	Std 3.125 ng/ml matrix	6.51	682874	367433
70	70	TQS3_210122_070	Blank	6.52	2739	1230
71	71	TQS3_210122_071	Std 0 ng/mL	6.52	1563	783
72	72	TQS3_210122_072	Std 1.25 ng/mL	6.50	296815	160507
73	73	TQS3_210122_073	Std 3.125 ng/mL	6.50	776409	421780
74	74	TQS3_210122_074	Std 6.25 ng/mL	6.50	1526511	833511
75	75	TQS3_210122_075	Std 12.5 ng/mL	6.50	2588797	1403355
76	76	TQS3_210122_076	Std 50 ng/mL	6.50	8622401	5678628
77	77	TQS3_210122_077	Blank	6.51	4481	2062
78	78	TQS3_210122_078	Std 3.125 ng/ml matrix	6.51	682612	365585
79	79	TQS3_210122_079	Blank	6.50	2027	833
80	80	TQS3_210122_080	20200304_C_Fg-LC	6.50	5159071	2756111
81	81	TQS3_210122_081	20200304_C_Ft-LC	6.50	10223578	8324880
82	82	TQS3_210122_082	20200304_C_G-LC	6.50	1226743	670208
83	83	TQS3_210122_083	20200304_C_Hg-LC	6.50	7679514	4518410
84	84	TQS3_210122_084	20200304_C_Ht-LC	6.49	10740586	9066642
85	85	TQS3_210122_085	20200304_C_Ig-LC	6.51	6798154	3794569
86	86	TQS3_210122_086	20200304_C_It-LC	6.50	12039376	10662264
87	87	TQS3_210122_087	20200304_C_Jg-LC	6.52	8163920	5010147
88	88	TQS3_210122_088	20200304_C_Jt-LC	6.50	12387441	11076008
89	89	TQS3_210122_089	20200304_C_Kg-LC	6.52	6856807	3827262
90	90	TQS3_210122_090	Blank	6.52	5791	3015
91	91	TQS3_210122_091	Std 3.125 ng/ml matrix	6.52	655294	362351
92	92	TQS3_210122_092	Blank	6.51	4714	2604
93	93	TQS3_210122_093	20200304_C_Kt-LC	6.49	13755007	12687295
94	94	TQS3_210122_094	20200304_C_L-LC	6.51	81647	43526
95	95	TQS3_210122_095	20200304_C_M-LC	6.51	25993	13297
96	96	TQS3_210122_096	20200304_C_N-LC	6.51	14315	7565
97	97	TQS3_210122_097	20200304_C_O-LC	6.50	9802	6012
98	98	TQS3_210122_098	20200304_C_P-LC	6.50	7787	4491
99	99	TQS3_210122_099	20200304_C_Q-LC	6.51	7119	3884
100	100	TQS3_210122_100	20200304_C_R-LC	6.52	12057	6732
101	101	TQS3_210122_101	20200304_C_S-LC	6.53	4964	3114
102	102	TQS3_210122_102	20200304_C_T-LC	6.51	2019	1433
103	103	TQS3_210122_103	Blank	6.52	3187	1586
104	104	TQS3_210122_104	Std 3.125 ng/ml matrix	6.52	659267	371456
105	105	TQS3_210122_105	Blank	6.51	2569	577
106	106	TQS3_210122_106	20200304_C_U-LC	6.52	4181	2638
107	107	TQS3_210122_107	20200304_C_V-LC	6.52	8587	4615
108	108	TQS3_210122_108	20200304_C_W-LC	6.51	4766	2433
109	109	TQS3_210122_109	20200304_C_X-LC	6.52	4104	2103
110	110	TQS3_210122_110	20200627_S_1_5-LC	6.52	117720	75906
111	111	TQS3_210122_111	20200701_S_1_12-LC	6.52	58126	40423
112	112	TQS3_210122_112	20200812_S_1_12-LC	6.52	627188	347355
113	113	TQS3_210122_113	20200820_C_A-LC	6.51	7942	4721
114	114	TQS3_210122_114	20200820_C_B-LC	6.50	9616	7097
115	115	TQS3_210122_115	20200820_C_C-LC	6.51	6656	4085
116	116	TQS3_210122_116	Blank	6.50	2122	1083
117	117	TQS3_210122_117	Std 3.125 ng/ml matrix	6.51	654879	367514
118	118	TQS3_210122_118	Blank	6.50	1825	1014
119	119	TQS3_210122_119	20200820_C_D-LC	6.50	10589	7574
120	120	TQS3_210122_120	20200820_C_E-LC	6.50	44235	24226
121	121	TQS3_210122_121	20200820_C_Ft-LC	6.48	14214903	13143991
122	122	TQS3_210122_122	20200831_S_1_12-LC	6.51	74283	41707
123	123	TQS3_210122_123	20200928_S_1_12-LC	6.51	66914	37920
124	124	TQS3_210122_124	Blank	6.50	5772	3115
125	125	TQS3_210122_125	Std 3.125 ng/ml matrix	6.50	640451	366699
126	126	TQS3_210122_126	Std 3.125 ng/ml Solvent	6.50	750460	434481
127	127	TQS3_210122_127	Blank	6.50	3592	1627
128	128	TQS3_210122_128	20190315_W_1-LC	6.50	6673	3972
129	129	TQS3_210122_129	20190510_W_1_9-LC	6.50	18601	10298
130	130	TQS3_210122_130	20190606_W_1_2-LC	6.50	14238	7684
131	131	TQS3_210122_131	20190615_W_1_9-LC	6.49	7213	4443
132	132	TQS3_210122_132	20200627_W_1_5-LC	6.51	4456	3230
133	133	TQS3_210122_133	Blank	6.50	2044	937
134	134	TQS3_210122_134	Std 3.125 ng/ml matrix	6.50	705290	399700
135	135	TQS3_210122_135	Std 3.125 ng/ml Solvent	6.50	726673	425515
136	136	TQS3_210122_136	Blank	6.51	2204	1305
137	137	TQS3_210122_137	BLANK - IS	6.52	1061	642
138	138	TQS3_210122_138	BLANK + IS + std MIX	6.50	2415302	1380701
139	139	TQS3_210122_139	QC-1-standard	6.50	2458033	1397510
140	140	TQS3_210122_140	QC-2	6.50	2479579	1402655
141	141	TQS3_210122_141	QC-3	6.50	2247047	1288053
142	142	TQS3_210122_142	Blank	6.51	3376	1708
143	143	TQS3_210122_143	Std 3.125 ng/ml matrix	6.50	660681	384566
144	144	TQS3_210122_144	Blank	6.51	2188	1275
145	145	TQS3_210122_145	Std 0 ng/mL	6.50	769	593
146	146	TQS3_210122_146	Std 1.25 ng/mL	6.51	295403	170323
147	147	TQS3_210122_147	Std 3.125 ng/mL	6.50	820769	479346
148	148	TQS3_210122_148	Std 6.25 ng/mL	6.50	1607346	929005
149	149	TQS3_210122_149	Std 12.5 ng/mL	6.51	2603672	1521916
150	150	TQS3_210122_150	Std 50 ng/mL	6.50	8635023	6001264
151	151	TQS3_210122_151	Blank	6.50	4200	2151
152	152	TQS3_210122_152	Std 3.125 ng/ml matrix	6.51	649853	372802
153	153	TQS3_210122_153	Blank	6.51	2731	1860
154	154	TQS3_210122_154	Blank	6.50	2397	995

Compound 12:  Boscalid

	#	Name	Sample Text	RT	Area	1 Area
1	1	TQS3_210122_001	Blank	6.44	1698	989
2	2	TQS3_210122_002	Std 0 ng/mL	6.43	1502	771
3	3	TQS3_210122_003	Std 1.25 ng/mL	6.44	72633	48197
4	4	TQS3_210122_004	Std 3.125 ng/mL	6.43	192485	129790
5	5	TQS3_210122_005	Std 6.25 ng/mL	6.44	369801	241298
6	6	TQS3_210122_006	Std 12.5 ng/mL	6.44	632884	410560
7	7	TQS3_210122_007	Std 50 ng/mL	6.44	2687518	1813631
8	8	TQS3_210122_008	Blank	6.45	837	1139
9	9	TQS3_210122_009	Std 3.125 ng/ml matrix	6.44	183450	121132
10	10	TQS3_210122_010	Blank	6.44	1847	1366
11	11	TQS3_210122_011	BLANK - IS	6.44	2542	1474
12	12	TQS3_210122_012	BLANK + IS + std MIX	6.44	663944	445281
13	13	TQS3_210122_013	QC-1-standard	6.44	658211	443440
14	14	TQS3_210122_014	QC-2	6.44	673971	436662
15	15	TQS3_210122_015	QC-3	6.44	643407	424819
16	16	TQS3_210122_016	Blank	6.44	1988	1253
17	17	TQS3_210122_017	Std 3.125 ng/ml matrix	6.44	180611	120772
18	18	TQS3_210122_018	Blank	6.45	1332	1035
19	19	TQS3_210122_019	20190415_C_A-LC	6.44	144106	98181
20	20	TQS3_210122_020	20190415_C_B-LC	6.43	25655	16869
21	21	TQS3_210122_021	20190415_C_C-LC	6.43	73511	46471
22	22	TQS3_210122_022	20190415_C_D-LC	6.43	775586	509087
23	23	TQS3_210122_023	20190415_C_E-LC	6.42	1664194	1088278
24	24	TQS3_210122_024	20190415_C_F-LC	6.42	1152300	751253
25	25	TQS3_210122_025	20190510_S_1_9-LC	6.42	73448	48455
26	26	TQS3_210122_026	20190511_C_G-LC	6.42	29896	18780
27	27	TQS3_210122_027	20190511_C_H-LC	6.42	94909	63056
28	28	TQS3_210122_028	20190511_C_I-LC	6.42	185174	120424
29	29	TQS3_210122_029	Blank	6.46	607	253
30	30	TQS3_210122_030	Std 3.125 ng/ml matrix	6.42	174559	120913
31	31	TQS3_210122_031	Blank	6.44	2290	944
32	32	TQS3_210122_032	20190511_C_J-LC	6.43	298292	196215
33	33	TQS3_210122_033	20190511_C_K-LC	6.44	1225640	821029
34	34	TQS3_210122_034	20190511_C_L-LC	6.44	3990576	2484787
35	35	TQS3_210122_035	20190511_C_M-LC	6.43	59868	40766
36	36	TQS3_210122_036	20190511_C_N-LC	6.44	101598	66427
37	37	TQS3_210122_037	20190511_C_O-LC	6.44	50210	34495
38	38	TQS3_210122_038	20190528_C_A-LC	6.44	55264	35168
39	39	TQS3_210122_039	20190528_C_B-LC	6.45	66304	44779
40	40	TQS3_210122_040	20190528_C_C-LC	6.45	58215	36985
41	41	TQS3_210122_041	20190528_C_D-LC	6.45	233614	157375
42	42	TQS3_210122_042	Blank	6.45	1125	1094
43	43	TQS3_210122_043	Std 3.125 ng/ml matrix	6.44	164226	108062
44	44	TQS3_210122_044	Blank	6.45	1930	773
45	45	TQS3_210122_045	20190528_C_E-LC	6.44	950386	619731
46	46	TQS3_210122_046	20190528_C_F-LC	6.45	11507	7740
47	47	TQS3_210122_047	20190528_C_G-LC	6.44	26304	16824
48	48	TQS3_210122_048	20190528_C_H-LC	6.44	479554	319309
49	49	TQS3_210122_049	20190615_S_1_9-LC	6.44	61653	42499
50	50	TQS3_210122_050	20190819_C_I-LC	6.44	84214	56458
51	51	TQS3_210122_051	20190819_C_J-LC	6.44	51612	38300
52	52	TQS3_210122_052	20190819_C_K-LC	6.43	38370	24383
53	53	TQS3_210122_053	20190819_C_L-LC	6.44	166643	108537
54	54	TQS3_210122_054	20190819_C_M-LC	6.44	54052	38123
55	55	TQS3_210122_055	Blank	6.45	1332	887
56	56	TQS3_210122_056	Std 3.125 ng/ml matrix	6.44	168989	111942
57	57	TQS3_210122_057	Blank	6.45	1876	541
58	58	TQS3_210122_058	20190819_C_N-LC	6.44	45999	30841
59	59	TQS3_210122_059	20190819_C_O-LC	6.43	540150	345483
60	60	TQS3_210122_060	20190819_C_P-LC	6.43	56685	36891
61	61	TQS3_210122_061	20190819_C_Q-LC	6.42	49140	31322
62	62	TQS3_210122_062	20200304_C_A-LC	6.43	4247	3142
63	63	TQS3_210122_063	20200304_C_B-LC	6.43	7077	4348
64	64	TQS3_210122_064	20200304_C_C-LC	6.43	5502	3272
65	65	TQS3_210122_065	20200304_C_D-LC	6.43	93461	61256
66	66	TQS3_210122_066	20200304_C_Eg-LC	6.43	2932308	1894644
67	67	TQS3_210122_067	20200304_C_Et-LC	6.42	5830041	3746906
68	68	TQS3_210122_068	Blank	6.43	4933	2927
69	69	TQS3_210122_069	Std 3.125 ng/ml matrix	6.43	173217	117054
70	70	TQS3_210122_070	Blank	6.44	1708	1315
71	71	TQS3_210122_071	Std 0 ng/mL	6.42	1426	872
72	72	TQS3_210122_072	Std 1.25 ng/mL	6.42	70796	51268
73	73	TQS3_210122_073	Std 3.125 ng/mL	6.42	191927	129420
74	74	TQS3_210122_074	Std 6.25 ng/mL	6.42	383990	255524
75	75	TQS3_210122_075	Std 12.5 ng/mL	6.42	654875	448662
76	76	TQS3_210122_076	Std 50 ng/mL	6.42	2815257	1823655
77	77	TQS3_210122_077	Blank	6.43	2395	1096
78	78	TQS3_210122_078	Std 3.125 ng/ml matrix	6.43	172923	116316
79	79	TQS3_210122_079	Blank	6.47	351	57
80	80	TQS3_210122_080	20200304_C_Fg-LC	6.42	2058276	1365379
81	81	TQS3_210122_081	20200304_C_Ft-LC	6.42	4707924	2943465
82	82	TQS3_210122_082	20200304_C_G-LC	6.42	17175	11926
83	83	TQS3_210122_083	20200304_C_Hg-LC	6.43	7918051	5344473
84	84	TQS3_210122_084	20200304_C_Ht-LC	6.42	7730770	5333173
85	85	TQS3_210122_085	20200304_C_Ig-LC	6.43	10075870	8508542
86	86	TQS3_210122_086	20200304_C_It-LC	6.43	10384995	8941574
87	87	TQS3_210122_087	20200304_C_Jg-LC	6.44	7055384	4738700
88	88	TQS3_210122_088	20200304_C_Jt-LC	6.43	9619966	8051898
89	89	TQS3_210122_089	20200304_C_Kg-LC	6.44	7139122	4616810
90	90	TQS3_210122_090	Blank	6.44	4965	3572
91	91	TQS3_210122_091	Std 3.125 ng/ml matrix	6.44	172061	113822
92	92	TQS3_210122_092	Blank	6.44	4047	2237
93	93	TQS3_210122_093	20200304_C_Kt-LC	6.42	12120797	11188048
94	94	TQS3_210122_094	20200304_C_L-LC	6.43	61758	39175
95	95	TQS3_210122_095	20200304_C_M-LC	6.44	25563	15999
96	96	TQS3_210122_096	20200304_C_N-LC	6.43	24674	14967
97	97	TQS3_210122_097	20200304_C_O-LC	6.43	28579	18444
98	98	TQS3_210122_098	20200304_C_P-LC	6.42	22816	14911
99	99	TQS3_210122_099	20200304_C_Q-LC	6.44	25918	17459
100	100	TQS3_210122_100	20200304_C_R-LC	6.44	25412	17634
101	101	TQS3_210122_101	20200304_C_S-LC	6.43	37498	24584
102	102	TQS3_210122_102	20200304_C_T-LC	6.44	33189	22482
103	103	TQS3_210122_103	Blank	6.45	2688	1490
104	104	TQS3_210122_104	Std 3.125 ng/ml matrix	6.44	170360	110957
105	105	TQS3_210122_105	Blank	6.43	3117	633
106	106	TQS3_210122_106	20200304_C_U-LC	6.44	379852	251634
107	107	TQS3_210122_107	20200304_C_V-LC	6.44	278513	179109
108	108	TQS3_210122_108	20200304_C_W-LC	6.43	247485	163438
109	109	TQS3_210122_109	20200304_C_X-LC	6.44	238308	155861
110	110	TQS3_210122_110	20200627_S_1_5-LC	6.43	263745	167797
111	111	TQS3_210122_111	20200701_S_1_12-LC	6.44	372672	235232
112	112	TQS3_210122_112	20200812_S_1_12-LC	6.44	804118	509329
113	113	TQS3_210122_113	20200820_C_A-LC	6.43	57162	38728
114	114	TQS3_210122_114	20200820_C_B-LC	6.43	288859	179789
115	115	TQS3_210122_115	20200820_C_C-LC	6.43	285186	187350
116	116	TQS3_210122_116	Blank	6.45	1911	1302
117	117	TQS3_210122_117	Std 3.125 ng/ml matrix	6.43	173041	113256
118	118	TQS3_210122_118	Blank	6.43	2287	1052
119	119	TQS3_210122_119	20200820_C_D-LC	6.42	258065	160559
120	120	TQS3_210122_120	20200820_C_E-LC	6.42	74076	48386
121	121	TQS3_210122_121	20200820_C_Ft-LC	6.42	10375897	8929154
